uc,run,delivery_rate,duplicate_rate,received_unique,recv_total,total_expected,duplicates,out_of_order,lat_min,lat_p50,lat_p90,lat_p99,lat_max,ldh_min,ldh_p50,ldh_p90,ldh_p99,ldh_max,convergence_time_ms,pr_avg_ratio,rt_avg_ms,rt_p50_ms,rt_p90_ms,rt_max_ms,disconnect_events,reconnect_events,reconnect_samples,join_wait_ms,sender_joined,joined,saw_test,convergence_time_s,delivery_rate_joined_only,reconnect_samples_joined_only
UC4_P10,run-20251201-165245_uc4_p10_m2000_r10_s256_RELAY,0.6,0.0,1200.0,1200.0,1200.0,0.0,90.3,28.166666666666668,85.33333333333333,248.0,411.8333333333333,865.6666666666666,0.3333333333333333,0.8333333333333334,1.1666666666666667,1.6666666666666667,2.5,202677.5,1.0,3729.25,7368.75,7368.75,7368.75,1.0,0.6,0.6,13397.1,1.0,0.6,0.6,202.6775,1.0,1.0
UC4_P10,run-20251201-165640_uc4_p10_m2000_r10_s256_RELAY,0.8977499999999999,0.0,1795.5,1795.5,1800.0,0.0,177.7,36.22222222222222,124.22222222222223,312.1111111111111,524.4444444444445,1097.3333333333333,0.4444444444444444,0.7777777777777778,1.6666666666666667,2.5555555555555554,3.5555555555555554,202664.625,1.0,10508.444444444445,729.3333333333334,30860.777777777777,30860.777777777777,3.4,3.3,2.7,4772.2,1.0,0.9,0.9,202.664625,0.9974999999999999,3.0
UC4_P10,run-20251201-170028_uc4_p10_m2000_r10_s256_RELAY,0.79965,0.0,1599.3,1599.3,1600.0,0.0,150.9,31.625,149.0,394.375,781.625,1325.125,0.375,0.75,1.5,2.75,4.25,202484.57142857142,1.0,1795.625,1099.125,4554.75,4554.75,2.4,2.3,2.1,6847.5,1.0,0.8,0.8,202.48457142857143,0.9995625,2.625
UC4_P10,run-20251201-170416_uc4_p10_m2000_r10_s256_RELAY,0.8996000000000001,0.0,1799.2,1799.2,1800.0,0.0,198.5,41.44444444444444,171.33333333333334,370.6666666666667,612.0,1607.2222222222222,0.5555555555555556,0.8888888888888888,2.0,3.111111111111111,4.222222222222222,202654.14285714287,1.0,843.7777777777778,1307.6666666666667,1614.5555555555557,1614.5555555555557,3.6,2.9,2.2,3966.4,1.0,0.9,0.9,202.65414285714286,0.9995555555555556,2.4444444444444446
UC4_P10,run-20251201-170805_uc4_p10_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,240.2,38.0,188.4,414.8,664.8,1007.4,0.4,1.0,1.9,3.3,4.6,202572.9,1.0,7939.1,15194.4,15346.9,15346.9,4.2,3.8,2.3,1349.4,1.0,1.0,1.0,202.5729,1.0,2.3
UC4_P10,run-20251201-171153_uc4_p10_m2000_r10_s256_RELAY,0.69955,0.0,1399.1,1399.1,1400.0,0.0,95.3,30.0,106.42857142857143,313.57142857142856,554.7142857142857,1079.857142857143,0.2857142857142857,0.8571428571428571,1.5714285714285714,2.2857142857142856,3.142857142857143,202593.5,1.0,13562.57142857143,25101.571428571428,25104.571428571428,25104.571428571428,1.6,1.4,1.2,9747.2,1.0,0.7,0.7,202.5935,0.9993571428571428,1.7142857142857142
UC4_P10,run-20251201-171541_uc4_p10_m2000_r10_s256_RELAY,1.0,0.0,2000.0,2000.0,2000.0,0.0,230.1,35.8,194.7,435.3,717.6,1084.0,0.5,1.1,2.1,3.2,4.7,202457.4,1.0,4429.222222222223,4682.888888888889,9086.444444444445,9086.444444444445,3.5,3.4,2.1,962.5,1.0,1.0,1.0,202.4574,1.0,2.1
UC4_P10,run-20251201-171929_uc4_p10_m2000_r10_s256_RELAY,0.9996,0.0,1999.2,1999.2,2000.0,0.0,192.9,40.5,137.9,339.8,552.1,1159.5,0.3,0.9,1.6,2.8,4.4,202737.25,1.0,1272.3,1443.9,2660.9,2660.9,4.2,3.7,2.9,1641.6,1.0,1.0,1.0,202.73725,0.9996,2.9
UC4_P10,run-20251201-172318_uc4_p10_m2000_r10_s256_RELAY,0.6966,0.0,1393.2,1393.2,1400.0,0.0,106.1,28.571428571428573,89.14285714285714,255.57142857142858,491.85714285714283,1235.5714285714287,0.14285714285714285,0.7142857142857143,1.0,1.8571428571428572,2.7142857142857144,202585.0,1.0,6453.5,6456.0,6473.833333333333,6473.833333333333,1.3,1.1,1.0,10848.7,1.0,0.7,0.7,202.585,0.9951428571428572,1.4285714285714286
UC4_P10,run-20251201-172706_uc4_p10_m2000_r10_s256_RELAY,0.4,0.0,800.0,800.0,800.0,0.0,58.8,25.75,73.5,207.75,319.5,557.5,0.0,0.75,0.75,1.5,2.0,202607.5,1.0,,,,,0.0,0.0,0.0,19027.3,1.0,0.4,0.4,202.6075,1.0,0.0
UC4_P20,run-20251201-205144_uc4_p20_m2000_r10_s256_RELAY,0.84785,0.0,1695.7,1695.7,1700.0,0.0,264.2,60.94117647058823,251.11764705882354,471.5882352941176,733.5294117647059,1720.8235294117646,0.6470588235294118,1.0588235294117647,2.6470588235294117,4.294117647058823,5.882352941176471,202540.25,1.0,1965.125,984.375,6631.375,6796.3125,5.75,5.5,4.1,6095.55,1.0,0.85,0.85,202.54025,0.9974705882352941,4.823529411764706
UC4_P20,run-20251201-205536_uc4_p20_m2000_r10_s256_RELAY,0.6971999999999999,0.0,1394.4,1394.4,1400.0,0.0,191.9,56.92857142857143,284.64285714285717,592.7857142857143,1006.7857142857143,1470.5,0.7142857142857143,1.6428571428571428,2.5,3.7857142857142856,5.785714285714286,202932.61538461538,1.0,8638.846153846154,8521.0,9389.153846153846,9389.153846153846,2.3,2.2,1.4,10742.75,1.0,0.7,0.7,202.9326153846154,0.9959999999999999,2.0
UC4_P20,run-20251201-205930_uc4_p20_m2000_r10_s256_RELAY,0.947525,0.0,1895.05,1895.05,1900.0,0.0,244.9,55.1578947368421,266.89473684210526,547.3157894736842,930.3157894736842,2865.4210526315787,0.7368421052631579,1.4736842105263157,2.789473684210526,4.2105263157894735,6.315789473684211,202647.2142857143,1.0,11816.111111111111,7373.333333333333,27617.11111111111,27716.555555555555,6.05,5.65,4.05,3331.0,1.0,0.95,0.95,202.64721428571428,0.9973947368421051,4.2631578947368425
UC4_P20,run-20251201-210323_uc4_p20_m2000_r10_s256_RELAY,0.799575,0.0,1599.15,1599.15,1600.0,0.0,200.65,55.5,238.25,476.0,792.375,2091.6875,0.5625,1.0625,2.5,4.5,6.375,202574.92857142858,1.0,3429.266666666667,800.2666666666667,13326.533333333333,13766.266666666666,5.85,5.45,3.75,7004.55,1.0,0.8,0.8,202.5749285714286,0.99946875,4.6875
UC4_P20,run-20251201-210715_uc4_p20_m2000_r10_s256_RELAY,0.9470750000000001,0.0,1894.15,1894.15,1900.0,0.0,295.55,62.8421052631579,361.3157894736842,655.9473684210526,982.8947368421053,1474.3157894736842,0.7368421052631579,1.8421052631578947,3.526315789473684,5.421052631578948,7.2631578947368425,203177.0,1.0,2586.0526315789475,1560.0526315789473,7639.894736842105,10278.578947368422,8.65,8.1,5.3,3315.45,1.0,0.95,0.95,203.177,0.996921052631579,5.578947368421052
UC4_P20,run-20251201-211107_uc4_p20_m2000_r10_s256_RELAY,0.99925,0.0,1998.5,1998.5,2000.0,0.0,270.1,59.25,293.65,560.85,867.2,2304.3,0.65,1.45,2.85,4.9,6.85,202761.93333333332,1.0,1004.0,466.8421052631579,3134.7368421052633,3212.315789473684,7.05,6.35,4.3,1383.4,1.0,1.0,1.0,202.76193333333333,0.99925,4.3
UC4_P20,run-20251201-211500_uc4_p20_m2000_r10_s256_RELAY,0.8492750000000001,0.0,1698.55,1698.55,1700.0,0.0,207.55,48.294117647058826,203.1764705882353,449.70588235294116,843.2352941176471,3401.6470588235293,0.5882352941176471,1.0,2.0,3.764705882352941,5.705882352941177,202496.23076923078,1.0,2761.214285714286,2243.214285714286,3581.714285714286,4951.357142857143,4.1,3.8,2.7,5739.65,1.0,0.85,0.85,202.49623076923078,0.9991470588235295,3.176470588235294
UC4_P20,run-20251201-211848_uc4_p20_m2000_r10_s256_RELAY,0.7974249999999999,0.0,1594.85,1594.85,1600.0,0.0,212.35,51.5,269.375,543.8125,895.75,1505.625,0.8125,1.3125,2.625,3.9375,5.8125,202260.5,1.0,7821.066666666667,4422.133333333333,20317.8,23303.733333333334,4.7,4.4,3.0,7323.15,1.0,0.8,0.8,202.2605,0.99678125,3.75
UC4_P20,run-20251201-212237_uc4_p20_m2000_r10_s256_RELAY,0.8483,0.0,1696.6,1696.6,1700.0,0.0,232.8,61.470588235294116,319.0,663.0,1084.7058823529412,2291.5882352941176,0.7647058823529411,1.6470588235294117,2.764705882352941,4.823529411764706,6.588235294117647,202522.6,1.0,7704.35294117647,2118.176470588235,26090.823529411766,26090.823529411766,5.75,5.55,3.55,5411.6,1.0,0.85,0.85,202.5226,0.9980000000000001,4.176470588235294
UC4_P20,run-20251201-212625_uc4_p20_m2000_r10_s256_RELAY,0.949225,0.0,1898.45,1898.45,1900.0,0.0,272.3,62.31578947368421,274.2105263157895,522.0526315789474,903.0526315789474,1638.8947368421052,0.6842105263157895,1.3157894736842106,3.1052631578947367,5.0,7.0,202436.61538461538,1.0,1120.7894736842106,531.8947368421053,3282.2631578947367,3576.684210526316,7.9,7.15,5.0,2971.8,1.0,0.95,0.95,202.43661538461538,0.9991842105263158,5.2631578947368425
UC4_P30,run-20251201-213212_uc4_p30_m2000_r10_s256_RELAY,0.8639833333333333,0.0,1727.9666666666667,1727.9666666666667,1733.3333333333333,0.0,261.23333333333335,64.6923076923077,331.3076923076923,608.0769230769231,1032.7307692307693,2122.3076923076924,0.8076923076923077,1.8461538461538463,3.6153846153846154,5.769230769230769,8.538461538461538,202482.0909090909,1.0,1878.44,704.84,3448.56,9291.88,8.133333333333333,7.8,4.733333333333333,5635.1,1.0,0.8666666666666667,0.8666666666666667,202.4820909090909,0.9969038461538461,5.461538461538462
UC4_P30,run-20251201-213602_uc4_p30_m2000_r10_s256_RELAY,0.8655166666666666,0.0,1731.0333333333333,1731.0333333333333,1733.3333333333333,0.0,269.6333333333333,65.26923076923077,330.7692307692308,611.5384615384615,1079.5384615384614,1746.3846153846155,0.9615384615384616,2.269230769230769,3.8461538461538463,5.6923076923076925,7.923076923076923,202573.5,1.0,1779.04,778.92,4766.2,6941.88,6.866666666666666,6.466666666666667,4.3,5415.133333333333,1.0,0.8666666666666667,0.8666666666666667,202.5735,0.9986730769230768,4.961538461538462
UC4_P30,run-20251201-213952_uc4_p30_m2000_r10_s256_RELAY,0.8623333333333334,0.0,1724.6666666666667,1724.6666666666667,1733.3333333333333,0.0,295.7,75.92307692307692,363.61538461538464,630.7692307692307,942.8076923076923,1553.6538461538462,0.9230769230769231,2.0384615384615383,3.923076923076923,5.538461538461538,7.538461538461538,202345.33333333334,1.0,1767.96,836.4,4044.4,7692.16,7.433333333333334,7.2,5.233333333333333,5803.633333333333,1.0,0.8666666666666667,0.8666666666666667,202.34533333333334,0.995,6.038461538461538
UC4_P30,run-20251201-214343_uc4_p30_m2000_r10_s256_RELAY,0.7629333333333334,0.0,1525.8666666666666,1525.8666666666666,1533.3333333333333,0.0,232.5,64.47826086956522,289.3478260869565,571.0869565217391,1026.2608695652175,1922.9130434782608,0.7391304347826086,1.434782608695652,3.1739130434782608,4.739130434782608,6.826086956521739,202554.26666666666,1.0,4531.9473684210525,4788.526315789473,10016.473684210527,16354.157894736842,4.3,3.966666666666667,2.8333333333333335,9340.333333333334,1.0,0.7666666666666667,0.7666666666666667,202.55426666666665,0.9951304347826088,3.6956521739130435
UC4_P30,run-20251201-214734_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,3.1,2.933333333333333,0.0,12853.5,0.0,0.6,0.0,,0.0,0.0
UC4_P30,run-20251201-214819_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,4.633333333333334,4.233333333333333,0.0,7876.3,0.0,0.7666666666666667,0.0,,0.0,0.0
UC4_P30,run-20251201-214904_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,3.033333333333333,2.9,0.0,9813.533333333333,0.0,0.7,0.0,,0.0,0.0
UC4_P30,run-20251201-214949_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,5.1,4.766666666666667,0.0,6463.666666666667,0.0,0.8333333333333334,0.0,,0.0,0.0
UC4_P30,run-20251201-215034_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,2.2333333333333334,2.1,0.0,13554.9,0.0,0.5666666666666667,0.0,,0.0,0.0
UC4_P30,run-20251201-215119_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,4.233333333333333,4.0,0.0,8992.0,0.0,0.7333333333333333,0.0,,0.0,0.0
UC4_P30,run-20251202-030436_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,2.6,2.533333333333333,0.0,10696.0,0.0,0.7,0.0,,0.0,0.0
UC4_P30,run-20251202-030522_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,4.766666666666667,4.566666666666666,0.0,10868.433333333332,0.0,0.6666666666666666,0.0,,0.0,0.0
UC4_P30,run-20251202-030608_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,3.3666666666666667,3.1,0.0,8878.933333333332,0.0,0.7666666666666667,0.0,,0.0,0.0
UC4_P30,run-20251202-030653_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,4.133333333333334,3.8333333333333335,0.0,10949.266666666666,0.0,0.6666666666666666,0.0,,0.0,0.0
UC4_P30,run-20251202-030739_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,4.333333333333333,4.1,0.0,9951.633333333333,0.0,0.7,0.0,,0.0,0.0
UC4_P30,run-20251202-030824_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,2.3666666666666667,2.2,0.0,12226.466666666667,0.0,0.6333333333333333,0.0,,0.0,0.0
UC4_P30,run-20251202-030909_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,6.166666666666667,5.9,0.0,4392.633333333333,0.0,0.9,0.0,,0.0,0.0
UC4_P30,run-20251202-030955_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,4.266666666666667,3.9,0.0,9287.633333333333,0.0,0.7333333333333333,0.0,,0.0,0.0
UC4_P30,run-20251202-031040_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,3.3333333333333335,3.066666666666667,0.0,12796.466666666667,0.0,0.6,0.0,,0.0,0.0
UC4_P30,run-20251202-031126_uc4_p30_m2000_r10_s256_RELAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,3.3333333333333335,3.1,0.0,11911.466666666667,0.0,0.6333333333333333,0.0,,0.0,0.0
UC4_P30,run-20251202-032408_uc4_p30_m2000_r10_s256_RELAY,0.8955166666666667,0.0,1791.0333333333333,1791.0333333333333,1800.0,0.0,274.3,74.51851851851852,360.0740740740741,670.8148148148148,1134.2592592592594,2200.222222222222,0.9259259259259259,1.6296296296296295,3.2222222222222223,5.296296296296297,7.481481481481482,207334.75,1.0,12898.846153846154,5992.807692307692,31280.653846153848,35765.346153846156,5.866666666666666,5.233333333333333,3.8666666666666667,6002.6,1.0,0.9,0.9,207.33475,0.9950185185185185,4.296296296296297
UC4_P30,run-20251202-032813_uc4_p30_m2000_r10_s256_RELAY,0.9979833333333333,0.0,1995.9666666666667,1995.9666666666667,2000.0,0.0,313.1333333333333,72.16666666666667,369.4,650.2666666666667,1175.9666666666667,1855.7333333333333,0.8,2.0,4.133333333333334,6.133333333333334,8.4,,1.0,2934.866666666667,492.06666666666666,8233.0,15319.133333333333,9.5,8.566666666666666,6.033333333333333,2744.5666666666666,1.0,1.0,1.0,,0.9979833333333333,6.033333333333333
